chrom,start,end,name
chr8,54141099,54146099,blacklist_6530
chr8,54932181,54937227,blacklist_6531
chr8,55111706,55123717,blacklist_6532
chr8,55343250,55367460,blacklist_6533
chr8,55367737,55377296,blacklist_6534
chr8,55381193,55387447,blacklist_6535
chr8,55389728,55398924,blacklist_6536
chr8,55476704,55481747,blacklist_6537
chr8,55485002,55485257,blacklist_6538
chr8,55495044,55495377,blacklist_6539
chr8,55518459,55518860,blacklist_6540
chr8,55519162,55519440,blacklist_6541
chr8,55539520,55539652,blacklist_6542
chr8,55790665,55795725,blacklist_6543
chr8,57391997,57397074,blacklist_6544
chr8,58345951,58350998,blacklist_6545
chr8,59788167,59793217,blacklist_6546
chr8,60043127,60048177,blacklist_6547
chr8,60559396,60564456,blacklist_6548
chr8,60878277,60883279,blacklist_6549
chr8,61328415,61328578,blacklist_6550
chr8,61988339,61993386,blacklist_6551
chr8,62052573,62057627,blacklist_6552
chr8,63671143,63676183,blacklist_6553
chr8,63844221,63849238,blacklist_6554
chr8,64922347,64927379,blacklist_6555
chr8,65832103,65837175,blacklist_6556
chr8,65925974,65931029,blacklist_6557
chr8,66939030,66944099,blacklist_6558
chr8,67120765,67125818,blacklist_6559
chr8,67129489,67134507,blacklist_6560
chr8,68513628,68518696,blacklist_6561
chr8,69415469,69434973,blacklist_6562
chr8,69435067,69468542,blacklist_6563
chr8,69468555,69501715,blacklist_6564
chr8,69505091,69557397,blacklist_6565
chr8,69559557,69589785,blacklist_6566
chr8,69592859,69599533,blacklist_6567
chr8,69606372,69606852,blacklist_6568
chr8,69840958,69845997,blacklist_6569
chr8,69898651,69903691,blacklist_6570
chr8,70828579,70829067,blacklist_6571
chr8,71003487,71003957,blacklist_6572
chr8,71080527,71080950,blacklist_6573
chr8,71081889,71082188,blacklist_6574
chr8,71087388,71087651,blacklist_6575
chr8,71088738,71089042,blacklist_6576
chr8,71092212,71092487,blacklist_6577
chr8,71108508,71113519,blacklist_6578
chr8,71114349,71119416,blacklist_6579
chr8,71120580,71120928,blacklist_6580
chr8,71122439,71123077,blacklist_6581
chr8,71124666,71137518,blacklist_6582
chr8,71143173,71144028,blacklist_6583
chr8,71145750,71150768,blacklist_6584
chr8,71167558,71172562,blacklist_6585
chr8,71175124,71175732,blacklist_6586
chr8,71185470,71185868,blacklist_6587
chr8,71187193,71187391,blacklist_6588
chr8,71430592,71435668,blacklist_6589
chr8,71733657,71733955,blacklist_6590
chr8,71802054,71810490,blacklist_6591
chr8,71810875,71815902,blacklist_6592
chr8,71823513,71834687,blacklist_6593
chr8,71843408,71848474,blacklist_6594
chr8,71850096,71864916,blacklist_6595
chr8,72251565,72251765,blacklist_6596
chr8,72926802,72931859,blacklist_6597
chr8,73317150,73322244,blacklist_6598
chr8,73616500,73621771,blacklist_6599
chr8,73890002,73895052,blacklist_6600
chr8,74884066,74884320,blacklist_6601
chr8,74975288,74980334,blacklist_6602
chr8,75030601,75030904,blacklist_6603
chr8,75031188,75031473,blacklist_6604
chr8,75127277,75132305,blacklist_6605
chr8,75320481,75325524,blacklist_6606
chr8,77420287,77425347,blacklist_6607
chr8,77810498,77815575,blacklist_6608
chr8,78487922,78492979,blacklist_6609
chr8,80188642,80188842,blacklist_6610
chr8,80719548,80719767,blacklist_6611
chr8,80739319,80739625,blacklist_6612
chr8,81505589,81510606,blacklist_6613
chr8,82216595,82221631,blacklist_6614
chr8,82549828,82554881,blacklist_6615
chr8,83333776,83338829,blacklist_6616
chr8,83366625,83366964,blacklist_6617
chr8,83754322,83759485,blacklist_6618
chr8,83834299,83839332,blacklist_6619
chr8,84110897,84116044,blacklist_6620
chr8,84244691,84249742,blacklist_6621
chr8,84287499,84292528,blacklist_6622
chr8,84487552,84487745,blacklist_6623
chr8,85109400,85114455,blacklist_6624
chr8,88584858,88589911,blacklist_6625
chr8,90573036,90578103,blacklist_6626
chr8,90770964,90776008,blacklist_6627
chr8,93041114,93041330,blacklist_6628
chr8,93926821,93927122,blacklist_6629
chr8,94198200,94203243,blacklist_6630
chr8,94721658,94726706,blacklist_6631
chr8,95513033,95518045,blacklist_6632
chr8,98030310,98035390,blacklist_6633
chr8,98880042,98885076,blacklist_6634
chr8,100250129,100255150,blacklist_6635
chr8,101143623,101148678,blacklist_6636
chr8,102024661,102024701,blacklist_6637
chr8,102319320,102324379,blacklist_6638
chr8,102406617,102411664,blacklist_6639
chr8,102670891,102671142,blacklist_6640
chr8,102682742,102682914,blacklist_6641
chr8,102685297,102690311,blacklist_6642
chr8,103940721,103945790,blacklist_6643
chr8,104067395,104072442,blacklist_6644
chr8,104091301,104100662,blacklist_6645
chr8,105716368,105721432,blacklist_6646
chr8,107183597,107183977,blacklist_6647
chr8,109608000,109609900,blacklist_6648
chr8,109884074,109889126,blacklist_6649
chr8,112666787,112671794,blacklist_6650
chr8,114030192,114030316,blacklist_6651
chr8,114434472,114439529,blacklist_6652
chr8,115545606,115550640,blacklist_6653
chr8,116158040,116163085,blacklist_6654
chr8,119799149,119804152,blacklist_6655
chr8,121709912,121714965,blacklist_6656
chr8,121822613,121827671,blacklist_6657
chr8,122809626,122809968,blacklist_6658
chr8,123423579,123429205,blacklist_6659
chr8,123431835,123436886,blacklist_6660
chr8,123522936,123527969,blacklist_6661
chr8,123538660,123544341,blacklist_6662
chr8,123564763,123569787,blacklist_6663
chr8,123570569,123570842,blacklist_6664
chr8,123591900,123592339,blacklist_6665
chr8,123598089,123610088,blacklist_6666
chr8,123612208,123626221,blacklist_6667
chr8,123858179,123863231,blacklist_6668
chr8,123958984,123965110,blacklist_6669
chr8,124005520,124005732,blacklist_6670
chr8,125171069,125171234,blacklist_6671
chr8,125463160,125463839,blacklist_6672
chr8,125468229,125468581,blacklist_6673
chr8,125776572,125781657,blacklist_6674
chr8,127214648,127219700,blacklist_6675
chr8,128948032,128953088,blacklist_6676
chr8,129029593,129034647,blacklist_6677
chr8,129298619,129298729,blacklist_6678
chr9,3000000,3040759,blacklist_6679
chr9,3072500,3075300,blacklist_6680
chr9,3193884,3194191,blacklist_6681
chr9,3258711,3259012,blacklist_6682
chr9,3884300,3885600,blacklist_6683
chr9,4242700,4244700,blacklist_6684
chr9,5282200,5283400,blacklist_6685
chr9,5550200,5553300,blacklist_6686
chr9,5786000,5787500,blacklist_6687
chr9,6226349,6226607,blacklist_6688
chr9,7934704,7935382,blacklist_6689
chr9,8235500,8236800,blacklist_6690
chr9,8359323,8359541,blacklist_6691
chr9,9888600,9891900,blacklist_6692
chr9,10345281,10345494,blacklist_6693
chr9,12067800,12069400,blacklist_6694
chr9,12132500,12134100,blacklist_6695
chr9,12373500,12374800,blacklist_6696
chr9,13039200,13040500,blacklist_6697
chr9,13323060,13323715,blacklist_6698
chr9,13414536,13414834,blacklist_6699
chr9,13416168,13417196,blacklist_6700
chr9,13443279,13448312,blacklist_6701
chr9,13531923,13536929,blacklist_6702
chr9,13617356,13619556,blacklist_6703
chr9,13737478,13742497,blacklist_6704
chr9,13754656,13758356,blacklist_6705
chr9,13953366,13958427,blacklist_6706
chr9,13994756,13996256,blacklist_6707
chr9,13996417,14001422,blacklist_6708
chr9,14100256,14101356,blacklist_6709
chr9,14101937,14102446,blacklist_6710
chr9,14189522,14194546,blacklist_6711
chr9,14511209,14519446,blacklist_6712
chr9,14554984,14560001,blacklist_6713
chr9,14576701,14581702,blacklist_6714
chr9,14667090,14672104,blacklist_6715
chr9,14687537,14692538,blacklist_6716
chr9,14760689,14765699,blacklist_6717
chr9,14869219,14877959,blacklist_6718
chr9,14881753,14882322,blacklist_6719
chr9,14988260,14989306,blacklist_6720
chr9,15267362,15272364,blacklist_6721
chr9,15318656,15320556,blacklist_6722
chr9,15321576,15321610,blacklist_6723
chr9,15488533,15493538,blacklist_6724
chr9,15929256,15930456,blacklist_6725
chr9,16465396,16470455,blacklist_6726
chr9,17200856,17202656,blacklist_6727
chr9,17403956,17405156,blacklist_6728
chr9,17505218,17505439,blacklist_6729
chr9,18892315,18892833,blacklist_6730
chr9,18893266,18893598,blacklist_6731
chr9,19660752,19661295,blacklist_6732
chr9,19763651,19768684,blacklist_6733
chr9,19949715,19954743,blacklist_6734
chr9,20048788,20053790,blacklist_6735
chr9,20188256,20189556,blacklist_6736
chr9,20290113,20290468,blacklist_6737
chr9,20552192,20557225,blacklist_6738
chr9,20583786,20588823,blacklist_6739
chr9,20589998,20595008,blacklist_6740
chr9,20617593,20618790,blacklist_6741
chr9,20626129,20627040,blacklist_6742
chr9,20654298,20659310,blacklist_6743
chr9,20694591,20699603,blacklist_6744
chr9,20799061,20804062,blacklist_6745
chr9,20816198,20821204,blacklist_6746
chr9,20849841,20854841,blacklist_6747
chr9,20855435,20860436,blacklist_6748
chr9,20861142,20866180,blacklist_6749
chr9,20877456,20879156,blacklist_6750
chr9,20896678,20901683,blacklist_6751
chr9,20931088,20936089,blacklist_6752
chr9,20946131,20951165,blacklist_6753
chr9,20959428,20964437,blacklist_6754
chr9,20990287,20995297,blacklist_6755
chr9,21003041,21010876,blacklist_6756
chr9,21011963,21017224,blacklist_6757
chr9,21018621,21023637,blacklist_6758
chr9,21025062,21030162,blacklist_6759
chr9,21038294,21051220,blacklist_6760
chr9,21054360,21063878,blacklist_6761
chr9,21128536,21133537,blacklist_6762
chr9,21145172,21150174,blacklist_6763
chr9,21153233,21158235,blacklist_6764
chr9,21166368,21167430,blacklist_6765
chr9,21248534,21253571,blacklist_6766
chr9,21268447,21273468,blacklist_6767
chr9,21286419,21293456,blacklist_6768
chr9,21294225,21299233,blacklist_6769
chr9,21349148,21354149,blacklist_6770
chr9,21366856,21368456,blacklist_6771
chr9,21381738,21386780,blacklist_6772
chr9,21403543,21408545,blacklist_6773
chr9,21438326,21443335,blacklist_6774
chr9,21493052,21498061,blacklist_6775
chr9,21527409,21532409,blacklist_6776
chr9,21559034,21564039,blacklist_6777
chr9,21580453,21585461,blacklist_6778
chr9,21592056,21597459,blacklist_6779
chr9,21626249,21631283,blacklist_6780
chr9,21631523,21636524,blacklist_6781
chr9,21656294,21666016,blacklist_6782
chr9,21677025,21690556,blacklist_6783
chr9,21690757,21695775,blacklist_6784
chr9,21731435,21736437,blacklist_6785
chr9,21821386,21829694,blacklist_6786
chr9,21877701,21878981,blacklist_6787
chr9,21879456,21885056,blacklist_6788
chr9,21921656,21922756,blacklist_6789
chr9,21955256,21956356,blacklist_6790
chr9,22002056,22003656,blacklist_6791
chr9,22058766,22063770,blacklist_6792
chr9,22084959,22089974,blacklist_6793
chr9,22177118,22177522,blacklist_6794
chr9,22251342,22256343,blacklist_6795
chr9,22377171,22386763,blacklist_6796
chr9,22434530,22439549,blacklist_6797
chr9,22446510,22451535,blacklist_6798
chr9,22473738,22478738,blacklist_6799
chr9,22514677,22519678,blacklist_6800
chr9,22544872,22549874,blacklist_6801
chr9,22566337,22567415,blacklist_6802
chr9,22643401,22648422,blacklist_6803
chr9,22708406,22714828,blacklist_6804
chr9,22869572,22874572,blacklist_6805
chr9,23085463,23090478,blacklist_6806
chr9,23188187,23193206,blacklist_6807
chr9,23278556,23280456,blacklist_6808
chr9,23741093,23741768,blacklist_6809
chr9,23741859,23742095,blacklist_6810
chr9,23742154,23742278,blacklist_6811
chr9,23828476,23828631,blacklist_6812
chr9,24167016,24172018,blacklist_6813
chr9,24322956,24324756,blacklist_6814
chr9,24539521,24544652,blacklist_6815
chr9,24744156,24746056,blacklist_6816
chr9,24745088,24745234,chrM_24
chr9,25350187,25350427,blacklist_6817
chr9,25856815,25857915,blacklist_6818
chr9,26097215,26098515,blacklist_6819
chr9,26909954,26910137,blacklist_6820
chr9,27213077,27213400,blacklist_6821
chr9,27979115,27980215,blacklist_6822
chr9,32354315,32355615,blacklist_6823
chr9,33400615,33402115,blacklist_6824
chr9,35302712,35308112,blacklist_6825
chr9,35750903,35755965,blacklist_6826
chr9,35881909,35886937,blacklist_6827
chr9,36657515,36659415,blacklist_6828
chr9,38413915,38415015,blacklist_6829
chr9,38640533,38640931,blacklist_6830
chr9,41279810,41284861,blacklist_6831
chr9,41368913,41369095,blacklist_6832
chr9,42021094,42021295,blacklist_6833
chr9,42964720,42965512,blacklist_6834
chr9,42965969,42966449,blacklist_6835
chr9,44900317,44905318,blacklist_6836
chr9,45112175,45112431,blacklist_6837
chr9,46077748,46078013,blacklist_6838
chr9,46132668,46135917,blacklist_6839
chr9,47955860,47960900,blacklist_6840
chr9,48217550,48217887,blacklist_6841
chr9,48519595,48521495,blacklist_6842
chr9,49663733,49668787,blacklist_6843
chr9,49893480,49898521,blacklist_6844
chr9,52749695,52750895,blacklist_6845
chr9,53588015,53593075,blacklist_6846
chr9,53804193,53805293,blacklist_6847
chr9,54002393,54004193,blacklist_6848
chr9,54016693,54019393,blacklist_6849
chr9,55151261,55151388,blacklist_6850
chr9,55223250,55223592,blacklist_6851
chr9,55664954,55669986,blacklist_6852
chr9,55781027,55786068,blacklist_6853
chr9,56221124,56226450,blacklist_6854
chr9,56260326,56260842,blacklist_6855
chr9,56318567,56318867,blacklist_6856
chr9,57126980,57132026,blacklist_6857
chr9,58767450,58767644,blacklist_6858
chr9,59362364,59362647,blacklist_6859
chr9,59756973,59757260,blacklist_6860
chr9,60331271,60331492,blacklist_6861
chr9,61719994,61725016,blacklist_6862
chr9,62811304,62816371,blacklist_6863
chr9,65794160,65799213,blacklist_6864
chr9,67440887,67441121,blacklist_6865
chr9,68453493,68456393,blacklist_6866
chr9,71432293,71433693,blacklist_6867
chr9,74769693,74771593,blacklist_6868
chr9,75808332,75808483,blacklist_6869
chr9,77652661,77652920,blacklist_6870
chr9,77653063,77653248,blacklist_6871
chr9,77720824,77721100,blacklist_6872
chr9,77868834,77873857,blacklist_6873
chr9,77930760,77935812,blacklist_6874
chr9,78258893,78260193,blacklist_6875
chr9,78815070,78815209,blacklist_6876
chr9,79260293,79261493,blacklist_6877
chr9,80032793,80034993,blacklist_6878
chr9,80660766,80660885,blacklist_6879
chr9,80952093,80953993,blacklist_6880
chr9,81222638,81227691,blacklist_6881
chr9,81677493,81678693,blacklist_6882
chr9,82570093,82571593,blacklist_6883
chr9,83279293,83280793,blacklist_6884
chr9,83559122,83559370,blacklist_6885
chr9,83944493,83949893,blacklist_6886
chr9,84211893,84213093,blacklist_6887
chr9,85112356,85117402,blacklist_6888
chr9,87492965,87494165,blacklist_6889
chr9,87951161,87952361,blacklist_6890
chr9,88093921,88099004,blacklist_6891
chr9,88627662,88631062,blacklist_6892
chr9,88803062,88804562,blacklist_6893
chr9,88873208,88873439,blacklist_6894
chr9,88891362,88892562,blacklist_6895
chr9,88914562,88915662,blacklist_6896
chr9,88953662,88956462,blacklist_6897
chr9,89114762,89115862,blacklist_6898
chr9,90299831,90304891,blacklist_6899
chr9,90390862,90391962,blacklist_6900
chr9,90455462,90456662,blacklist_6901
chr9,91503893,91504078,blacklist_6902
chr9,91643362,91644762,blacklist_6903
chr9,92104937,92109943,blacklist_6904
chr9,92115950,92120990,blacklist_6905
chr9,92418286,92418480,blacklist_6906
chr9,92999494,92999655,blacklist_6907
chr9,93030147,93035209,blacklist_6908
chr9,93174724,93174756,blacklist_6909
chr9,93287262,93288362,blacklist_6910
chr9,93324262,93327462,blacklist_6911
chr9,93628062,93629162,blacklist_6912
chr9,93665962,93667362,blacklist_6913
chr9,94825681,94826981,blacklist_6914
chr9,95423427,95428525,blacklist_6915
chr9,95431829,95436838,blacklist_6916
chr9,95765990,95766137,blacklist_6917
chr9,96333361,96333654,blacklist_6918
chr9,96851343,96855597,blacklist_6919
chr9,98168481,98169981,blacklist_6920
chr9,98912422,98917424,blacklist_6921
chr9,99600916,99605971,blacklist_6922
chr9,99705759,99705915,blacklist_6923
chr9,100920681,100922081,blacklist_6924
chr9,100972165,100977178,blacklist_6925
chr9,100985781,100990842,blacklist_6926
chr9,101095137,101100323,blacklist_6927
chr9,101152575,101157630,blacklist_6928
chr9,101384810,101389826,blacklist_6929
chr9,101560090,101560240,blacklist_6930
chr9,101757370,101758970,blacklist_6931
chr9,102811220,102816426,blacklist_6932
chr9,103354670,103355870,blacklist_6933
chr9,104572635,104574143,blacklist_6934
chr9,104574238,104574247,blacklist_6935
chr9,104574285,104577130,blacklist_6936
chr9,105439287,105444331,blacklist_6937
chr9,105571620,105571854,blacklist_6938
chr9,105710258,105710546,blacklist_6939
chr9,105816835,105822048,blacklist_6940
chr9,106425636,106430680,blacklist_6941
chr9,107215769,107217269,blacklist_6942
chr9,107527372,107532445,blacklist_6943
chr9,108125066,108125320,blacklist_6944
chr9,109317118,109322119,blacklist_6945
chr9,109880675,109885712,blacklist_6946
chr9,110278760,110283867,blacklist_6947
chr9,110304596,110305796,blacklist_6948
chr9,110443721,110444001,blacklist_6949
chr9,110444214,110444357,blacklist_6950
chr9,110769607,110774634,blacklist_6951
chr9,110901087,110901526,blacklist_6952
chr9,111173927,111179152,blacklist_6953
chr9,111271196,111272396,blacklist_6954
chr9,111472053,111472181,blacklist_6955
chr9,111701896,111702996,blacklist_6956
chr9,112072692,112072863,blacklist_6957
chr9,112333588,112338626,blacklist_6958
chr9,112987326,112988526,blacklist_6959
chr9,113258952,113264010,blacklist_6960
chr9,113496235,113496375,blacklist_6961
chr9,113512756,113513049,blacklist_6962
chr9,113775495,113775841,blacklist_6963
chr9,114144482,114149782,blacklist_6964
chr9,114172582,114181482,blacklist_6965
chr9,114222682,114225082,blacklist_6966
chr9,114248743,114257682,blacklist_6967
chr9,114435636,114440647,blacklist_6968
chr9,114874111,114879165,blacklist_6969
chr9,114956162,114956440,blacklist_6970
chr9,115149382,115152982,blacklist_6971
chr9,115296930,115301993,blacklist_6972
chr9,115348328,115353427,blacklist_6973
chr9,116986682,116987782,blacklist_6974
chr9,117980069,117985211,blacklist_6975
chr9,118111261,118116276,blacklist_6976
chr9,118143282,118144782,blacklist_6977
chr9,118402448,118403788,blacklist_6978
chr9,118672451,118677514,blacklist_6979
chr9,118769594,118774613,blacklist_6980
chr9,119087519,119092547,blacklist_6981
chr9,120142111,120142670,blacklist_6982
chr9,120284771,120290391,blacklist_6983
chr9,121040682,121042582,blacklist_6984
chr9,121179182,121180882,blacklist_6985
chr9,121219982,121228382,blacklist_6986
chr9,121234082,121236482,blacklist_6987
chr9,121268682,121270682,blacklist_6988
chr9,121276982,121278182,blacklist_6989
chr9,122161282,122162782,blacklist_6990
chr9,122542482,122545882,blacklist_6991
chr9,122842717,122847770,blacklist_6992
chr9,122904282,122906182,blacklist_6993
chr9,123107381,123107415,blacklist_6994
chr9,123192882,123196682,blacklist_6995
chr9,123459301,123464688,blacklist_6996
chr9,123688882,123690182,blacklist_6997
chr9,123834352,123834729,blacklist_6998
chr9,123870500,123870614,blacklist_6999
chr9,123872889,123873132,blacklist_7000
chr9,123920879,123939730,blacklist_7001
chr9,123966067,123967467,blacklist_7002
chr9,124081461,124083261,blacklist_7003
chr9,124253822,124260490,blacklist_7004
chr9,124269066,124269307,blacklist_7005
chr9,124377748,124377988,blacklist_7006
chr9,124482483,124482729,blacklist_7007
chrM,2,15825,blacklist_7008
chrX,3051426,3051835,blacklist_7009
chrX,3059417,3060650,blacklist_7010
chrX,3071882,3072659,blacklist_7011
chrX,3084740,3085443,blacklist_7012
chrX,3089137,3090122,blacklist_7013
chrX,3180346,3280965,blacklist_7014
chrX,3283083,3308957,blacklist_7015
chrX,3314715,3342528,blacklist_7016
chrX,3345772,3363124,blacklist_7017
chrX,3378141,3452911,blacklist_7018
chrX,3459015,3460021,blacklist_7019
chrX,3465295,3470316,blacklist_7020
chrX,3478424,3483487,blacklist_7021
chrX,3495043,3505303,blacklist_7022
chrX,3522273,3527296,blacklist_7023
chrX,3534930,3539931,blacklist_7024
chrX,3545850,3551019,blacklist_7025
chrX,3670998,3676046,blacklist_7026
chrX,3711823,3716823,blacklist_7027
chrX,3723406,3723879,blacklist_7028
chrX,3725890,3733810,blacklist_7029
chrX,3741153,3750711,blacklist_7030
chrX,3753736,3761951,blacklist_7031
chrX,3767129,3779989,blacklist_7032
chrX,3802070,3810530,blacklist_7033
chrX,3819372,3824381,blacklist_7034
chrX,3834093,3839556,blacklist_7035
chrX,3846096,3871492,blacklist_7036
chrX,3873347,3873940,blacklist_7037
chrX,3922226,3941860,blacklist_7038
chrX,3949544,3956155,blacklist_7039
chrX,3956402,3963079,blacklist_7040
chrX,3963299,3964307,blacklist_7041
chrX,4010764,4011091,blacklist_7042
chrX,4013644,4014111,blacklist_7043
chrX,4018144,4023149,blacklist_7044
chrX,4056919,4071820,blacklist_7045
chrX,4074654,4084630,blacklist_7046
chrX,4085003,4097331,blacklist_7047
chrX,4122734,4127786,blacklist_7048
chrX,4129567,4138862,blacklist_7049
chrX,4165137,4165806,blacklist_7050
chrX,4187742,4203097,blacklist_7051
chrX,4205154,4206135,blacklist_7052
chrX,4207305,4208011,blacklist_7053
chrX,4256351,4275840,blacklist_7054
chrX,4279182,4290598,blacklist_7055
chrX,4332516,4337584,blacklist_7056
chrX,4338449,4343478,blacklist_7057
chrX,4349673,4356313,blacklist_7058
chrX,4361565,4366568,blacklist_7059
chrX,4393365,4398403,blacklist_7060
chrX,4400563,4421307,blacklist_7061
chrX,4423972,4428994,blacklist_7062
chrX,4430932,4436002,blacklist_7063
chrX,4455085,4460763,blacklist_7064
chrX,4461513,4485656,blacklist_7065
chrX,4492551,4515669,blacklist_7066
chrX,4525870,4583239,blacklist_7067
chrX,4587591,4592638,blacklist_7068
chrX,4596909,4612017,blacklist_7069
chrX,4619435,4635605,blacklist_7070
chrX,4635692,4640694,blacklist_7071
chrX,4641036,4668613,blacklist_7072
chrX,4668619,4689692,blacklist_7073
chrX,4690672,4691126,blacklist_7074
chrX,4762575,4762869,blacklist_7075
chrX,4776428,4776838,blacklist_7076
chrX,4778489,4786142,blacklist_7077
chrX,4823024,4828026,blacklist_7078
chrX,4830127,4845546,blacklist_7079
chrX,4847423,4852430,blacklist_7080
chrX,4857948,4858463,blacklist_7081
chrX,4862453,4867573,blacklist_7082
chrX,4879624,4891042,blacklist_7083
chrX,4896417,4896772,blacklist_7084
chrX,4896870,4905571,blacklist_7085
chrX,4939605,4940073,blacklist_7086
chrX,5076620,5113763,blacklist_7087
chrX,5115216,5148064,blacklist_7088
chrX,5153186,5153690,blacklist_7089
chrX,5156303,5162296,blacklist_7090
chrX,5164433,5198584,blacklist_7091
chrX,5200773,5227721,blacklist_7092
chrX,5243286,5260378,blacklist_7093
chrX,5262902,5289256,blacklist_7094
chrX,5297692,5324179,blacklist_7095
chrX,5334398,5349476,blacklist_7096
chrX,5351732,5356749,blacklist_7097
chrX,5356909,5367775,blacklist_7098
chrX,5371525,5394026,blacklist_7099
chrX,5398157,5408024,blacklist_7100
chrX,5557182,5559082,blacklist_7101
chrX,5709260,5714761,blacklist_7102
chrX,7946001,7951260,blacklist_7103
chrX,7957530,7963226,blacklist_7104
chrX,8388625,8393664,blacklist_7105
chrX,8497294,8502373,blacklist_7106
chrX,8602374,8603474,blacklist_7107
chrX,8613474,8615074,blacklist_7108
chrX,10624843,10629887,blacklist_7109
chrX,10945778,10950821,blacklist_7110
chrX,14737525,14742572,blacklist_7111
chrX,15788007,15793042,blacklist_7112
chrX,16308095,16313166,blacklist_7113
chrX,16491057,16496127,blacklist_7114
chrX,16683792,16683964,blacklist_7115
chrX,17118597,17123643,blacklist_7116
chrX,17366372,17366540,blacklist_7117
chrX,19651015,19656055,blacklist_7118
chrX,19754561,19759602,blacklist_7119
chrX,19880650,19885687,blacklist_7120
chrX,20037900,20038248,blacklist_7121
chrX,21380257,21385330,blacklist_7122
chrX,21678065,21683134,blacklist_7123
chrX,21972543,21977594,blacklist_7124
chrX,23653526,23658565,blacklist_7125
chrX,24012470,24017518,blacklist_7126
chrX,24668692,24673758,blacklist_7127
chrX,25466471,25471546,blacklist_7128
chrX,25725581,25730625,blacklist_7129
chrX,25922330,25927408,blacklist_7130
chrX,26108885,26108973,blacklist_7131
chrX,26110441,26115488,blacklist_7132
chrX,26392757,26397802,blacklist_7133
chrX,26430567,26435571,blacklist_7134
chrX,26610427,26615472,blacklist_7135
chrX,26848432,26853467,blacklist_7136
chrX,28189095,28194148,blacklist_7137
chrX,29541680,29546732,blacklist_7138
chrX,29678961,29680061,blacklist_7139
chrX,31127891,31153450,blacklist_7140
chrX,31154939,31252760,blacklist_7141
chrX,31253452,31260171,blacklist_7142
chrX,31265917,31292804,blacklist_7143
chrX,31298233,31303313,blacklist_7144
chrX,31318967,31319841,blacklist_7145
chrX,31339541,31344587,blacklist_7146
chrX,31345479,31365056,blacklist_7147
chrX,31371834,31376858,blacklist_7148
chrX,31377123,31383081,blacklist_7149
chrX,31384179,31389194,blacklist_7150
chrX,31414367,31414737,blacklist_7151
chrX,31566352,31606927,blacklist_7152
chrX,31609070,31621242,blacklist_7153
chrX,31622745,31637209,blacklist_7154
chrX,31647185,31652185,blacklist_7155
chrX,31652543,31718828,blacklist_7156
chrX,31722360,31727453,blacklist_7157
chrX,31917993,31932629,blacklist_7158
chrX,31935201,31947825,blacklist_7159
chrX,31951639,31956648,blacklist_7160
chrX,32020940,32021165,blacklist_7161
chrX,32021430,32021691,blacklist_7162
chrX,32028364,32028755,blacklist_7163
chrX,32032184,32037196,blacklist_7164
chrX,32041087,32041427,blacklist_7165
chrX,32061469,32118611,blacklist_7166
chrX,32134409,32141956,blacklist_7167
chrX,32146167,32151414,blacklist_7168
chrX,32157168,32165938,blacklist_7169
chrX,32166029,32171043,blacklist_7170
chrX,32174086,32174722,blacklist_7171
chrX,32184789,32184972,blacklist_7172
chrX,32215724,32220741,blacklist_7173
chrX,32221154,32226177,blacklist_7174
chrX,32226858,32263542,blacklist_7175
chrX,32272419,32281683,blacklist_7176
chrX,32294339,32321026,blacklist_7177
chrX,32322423,32325560,blacklist_7178
chrX,32427543,32427801,blacklist_7179
chrX,32427929,32428232,blacklist_7180
chrX,32436896,32442202,blacklist_7181
chrX,32452161,32453158,blacklist_7182
chrX,32492730,32503754,blacklist_7183
chrX,32506079,32515827,blacklist_7184
chrX,32519176,32537913,blacklist_7185
chrX,32539018,32545215,blacklist_7186
chrX,32548791,32553828,blacklist_7187
chrX,32553840,32563337,blacklist_7188
chrX,32581811,32607147,blacklist_7189
chrX,32610589,32615759,blacklist_7190
chrX,32622684,32638251,blacklist_7191
chrX,32651655,32656685,blacklist_7192
chrX,32682698,32683088,blacklist_7193
chrX,32694824,32705289,blacklist_7194
chrX,32712918,32713136,blacklist_7195
chrX,32734879,32746865,blacklist_7196
chrX,32868667,32873680,blacklist_7197
chrX,32875071,32880075,blacklist_7198
chrX,32908927,32921845,blacklist_7199
chrX,32923010,32950526,blacklist_7200
chrX,32973456,32978497,blacklist_7201
chrX,32979379,32984404,blacklist_7202
chrX,32992103,33005870,blacklist_7203
chrX,33006222,33025004,blacklist_7204
chrX,33031920,33032405,blacklist_7205
chrX,33033502,33038552,blacklist_7206
chrX,33052920,33068186,blacklist_7207
chrX,33068618,33092360,blacklist_7208
chrX,33094400,33105720,blacklist_7209
chrX,33133356,33133580,blacklist_7210
chrX,33187230,33193165,blacklist_7211
chrX,33193731,33201081,blacklist_7212
chrX,33201413,33208789,blacklist_7213
chrX,33213050,33219360,blacklist_7214
chrX,33222110,33222859,blacklist_7215
chrX,33231281,33236306,blacklist_7216
chrX,33254034,33255334,blacklist_7217
chrX,33270198,33275227,blacklist_7218
chrX,33285630,33290653,blacklist_7219
chrX,33292144,33299865,blacklist_7220
chrX,33317786,33322801,blacklist_7221
chrX,33328333,33337676,blacklist_7222
chrX,33339678,33355925,blacklist_7223
chrX,33358881,33370133,blacklist_7224
chrX,33370877,33389747,blacklist_7225
chrX,33409919,33419048,blacklist_7226
chrX,33434455,33439481,blacklist_7227
