chrom,start,end,summit
chr5,97640437,97640687,97640562
chr5,97661981,97662231,97662106
chr5,97693384,97693634,97693509
chr5,97935612,97935862,97935737
chr5,97946285,97946535,97946410
chr5,97959072,97959322,97959197
chr5,97964539,97964789,97964664
chr5,97983409,97983659,97983534
chr5,98016851,98017101,98016976
chr5,98018173,98018423,98018298
chr5,98030515,98030765,98030640
chr5,98030928,98031178,98031053
chr5,98033166,98033416,98033291
chr5,98146962,98147212,98147087
chr5,98167119,98167369,98167244
chr5,98167579,98167829,98167704
chr5,98185095,98185345,98185220
chr5,98185361,98185611,98185486
chr5,98329167,98329417,98329292
chr5,99248524,99248774,99248649
chr5,99252911,99253161,99253036
chr5,99266932,99267182,99267057
chr5,99334082,99334332,99334207
chr5,99336528,99336778,99336653
chr5,99339703,99339953,99339828
chr5,99363172,99363422,99363297
chr5,99387267,99387517,99387392
chr5,99387611,99387861,99387736
chr5,99438591,99438841,99438716
chr5,99451948,99452198,99452073
chr5,99461599,99461849,99461724
chr5,99477494,99477744,99477619
chr5,99495423,99495673,99495548
chr5,99499403,99499653,99499528
chr5,99578756,99579006,99578881
chr5,99630123,99630373,99630248
chr5,99828606,99828856,99828731
chr5,99900159,99900409,99900284
chr5,99906163,99906413,99906288
chr5,99906431,99906681,99906556
chr5,99928013,99928263,99928138
chr5,99977586,99977836,99977711
chr5,99978808,99979058,99978933
chr5,99979177,99979427,99979302
chr5,100007072,100007322,100007197
chr5,100032205,100032455,100032330
chr5,100034330,100034580,100034455
chr5,100038806,100039056,100038931
chr5,100039539,100039789,100039664
chr5,100039789,100040039,100039914
chr5,100070271,100070521,100070396
chr5,100322106,100322356,100322231
chr5,100373947,100374197,100374072
chr5,100416079,100416329,100416204
chr5,100428981,100429231,100429106
chr5,100429461,100429711,100429586
chr5,100466720,100466970,100466845
chr5,100498479,100498729,100498604
chr5,100500673,100500923,100500798
chr5,100518196,100518446,100518321
chr5,100526388,100526638,100526513
chr5,100536764,100537014,100536889
chr5,100569583,100569833,100569708
chr5,100585205,100585455,100585330
chr5,100587658,100587908,100587783
chr5,100621126,100621376,100621251
chr5,100636845,100637095,100636970
chr5,100637442,100637692,100637567
chr5,100643236,100643486,100643361
chr5,100643882,100644132,100644007
chr5,100644335,100644585,100644460
chr5,100651577,100651827,100651702
chr5,100663925,100664175,100664050
chr5,100674167,100674417,100674292
chr5,100675045,100675295,100675170
chr5,100719582,100719832,100719707
chr5,100728846,100729096,100728971
chr5,100798466,100798716,100798591
chr5,100820853,100821103,100820978
chr5,100826041,100826291,100826166
chr5,100845862,100846112,100845987
chr5,100846272,100846522,100846397
chr5,100856608,100856858,100856733
chr5,100871999,100872249,100872124
chr5,100912432,100912682,100912557
chr5,100915182,100915432,100915307
chr5,100917411,100917661,100917536
chr5,100919136,100919386,100919261
chr5,100929691,100929941,100929816
chr5,101239357,101239607,101239482
chr5,101239827,101240077,101239952
chr5,101764913,101765163,101765038
chr5,102373695,102373945,102373820
chr5,102424689,102424939,102424814
chr5,102481170,102481420,102481295
chr5,102481542,102481792,102481667
chr5,102482084,102482334,102482209
chr5,102676052,102676302,102676177
chr5,102703372,102703622,102703497
chr5,102777343,102777593,102777468
chr5,102777958,102778208,102778083
chr5,102874736,102874986,102874861
chr5,103355991,103356241,103356116
chr5,103360370,103360620,103360495
chr5,103360976,103361226,103361101
chr5,103367011,103367261,103367136
chr5,103376697,103376947,103376822
chr5,103376952,103377202,103377077
chr5,103377874,103378124,103377999
chr5,103404428,103404678,103404553
chr5,103404711,103404961,103404836
chr5,103424816,103425066,103424941
chr5,103439246,103439496,103439371
chr5,103442177,103442427,103442302
chr5,103501031,103501281,103501156
chr5,103513220,103513470,103513345
chr5,103519238,103519488,103519363
chr5,103654301,103654551,103654426
chr5,103655329,103655579,103655454
chr5,103659655,103659905,103659780
chr5,103680425,103680675,103680550
chr5,103691745,103691995,103691870
chr5,103692031,103692281,103692156
chr5,103698246,103698496,103698371
chr5,103726648,103726898,103726773
chr5,103741519,103741769,103741644
chr5,103746608,103746858,103746733
chr5,103752750,103753000,103752875
chr5,103753484,103753734,103753609
chr5,103753774,103754024,103753899
chr5,103754038,103754288,103754163
chr5,103756272,103756522,103756397
chr5,103760529,103760779,103760654
chr5,103760953,103761203,103761078
chr5,103762999,103763249,103763124
chr5,103779911,103780161,103780036
chr5,103809758,103810008,103809883
chr5,103815285,103815535,103815410
chr5,103817801,103818051,103817926
chr5,103852805,103853055,103852930
chr5,103856360,103856610,103856485
chr5,103910902,103911152,103911027
chr5,103911187,103911437,103911312
chr5,103914900,103915150,103915025
chr5,103927484,103927734,103927609
chr5,103937283,103937533,103937408
chr5,103993689,103993939,103993814
chr5,103995186,103995436,103995311
chr5,103999841,104000091,103999966
chr5,104021753,104022003,104021878
chr5,104022020,104022270,104022145
chr5,104039617,104039867,104039742
chr5,104046633,104046883,104046758
chr5,104052996,104053246,104053121
chr5,104058118,104058368,104058243
chr5,104068805,104069055,104068930
chr5,104508249,104508499,104508374
chr5,104508667,104508917,104508792
chr5,104571471,104571721,104571596
chr5,104571728,104571978,104571853
chr5,104859674,104859924,104859799
chr5,104859995,104860245,104860120
chr5,104958231,104958481,104958356
chr5,104982410,104982660,104982535
chr5,104986791,104987041,104986916
chr5,104988168,104988418,104988293
chr5,105010443,105010693,105010568
chr5,105053455,105053705,105053580
chr5,105053836,105054086,105053961
chr5,105062137,105062387,105062262
chr5,105062516,105062766,105062641
chr5,105063383,105063633,105063508
chr5,105068406,105068656,105068531
chr5,105110278,105110528,105110403
chr5,105113728,105113978,105113853
chr5,105114778,105115028,105114903
chr5,105139434,105139684,105139559
chr5,105139782,105140032,105139907
chr5,105141475,105141725,105141600
chr5,105142000,105142250,105142125
chr5,105145185,105145435,105145310
chr5,105145813,105146063,105145938
chr5,105152028,105152278,105152153
chr5,105156645,105156895,105156770
chr5,105159645,105159895,105159770
chr5,105192670,105192920,105192795
chr5,105197874,105198124,105197999
chr5,105212916,105213166,105213041
chr5,105239592,105239842,105239717
chr5,105239963,105240213,105240088
chr5,105244781,105245031,105244906
chr5,105252561,105252811,105252686
chr5,105263345,105263595,105263470
chr5,105267218,105267468,105267343
chr5,105290939,105291189,105291064
chr5,105293574,105293824,105293699
chr5,105305506,105305756,105305631
chr5,105306099,105306349,105306224
chr5,105306375,105306625,105306500
chr5,105322610,105322860,105322735
chr5,105343926,105344176,105344051
chr5,105345224,105345474,105345349
chr5,105346037,105346287,105346162
chr5,105346381,105346631,105346506
chr5,105354128,105354378,105354253
chr5,105400048,105400298,105400173
chr5,105405054,105405304,105405179
chr5,105409196,105409446,105409321
chr5,105415138,105415388,105415263
chr5,105415601,105415851,105415726
chr5,105432073,105432323,105432198
chr5,105436252,105436502,105436377
chr5,105437864,105438114,105437989
chr5,105443494,105443744,105443619
chr5,105444966,105445216,105445091
chr5,105493005,105493255,105493130
chr5,105495207,105495457,105495332
chr5,105495514,105495764,105495639
chr5,105495776,105496026,105495901
chr5,105500854,105501104,105500979
chr5,105508292,105508542,105508417
chr5,105508753,105509003,105508878
chr5,105515660,105515910,105515785
chr5,105518885,105519135,105519010
chr5,105519135,105519385,105519260
chr5,105540536,105540786,105540661
chr5,105557771,105558021,105557896
chr5,105589143,105589393,105589268
chr5,105598874,105599124,105598999
chr5,105613940,105614190,105614065
chr5,105614802,105615052,105614927
chr5,105616161,105616411,105616286
chr5,105616640,105616890,105616765
chr5,105636532,105636782,105636657
chr5,105636958,105637208,105637083
chr5,105639464,105639714,105639589
chr5,105642625,105642875,105642750
chr5,105643467,105643717,105643592
chr5,105648664,105648914,105648789
chr5,105649473,105649723,105649598
chr5,105649771,105650021,105649896
chr5,105651189,105651439,105651314
chr5,105654720,105654970,105654845
chr5,105684163,105684413,105684288
chr5,105684962,105685212,105685087
chr5,105686289,105686539,105686414
chr5,105696129,105696379,105696254
chr5,105699566,105699816,105699691
chr5,105699822,105700072,105699947
chr5,105700496,105700746,105700621
chr5,105713175,105713425,105713300
chr5,105715491,105715741,105715616
chr5,105718114,105718364,105718239
chr5,105731189,105731439,105731314
chr5,105732125,105732375,105732250
chr5,105745035,105745285,105745160
chr5,105798536,105798786,105798661
chr5,105844407,105844657,105844532
chr5,105849231,105849481,105849356
chr5,105859312,105859562,105859437
chr5,105868686,105868936,105868811
chr5,105872232,105872482,105872357
chr5,105876370,105876620,105876495
chr5,105876802,105877052,105876927
chr5,105911582,105911832,105911707
chr5,105930372,105930622,105930497
chr5,106453466,106453716,106453591
chr5,106461979,106462229,106462104
chr5,106469574,106469824,106469699
chr5,106574602,106574852,106574727
chr5,106650038,106650288,106650163
chr5,106658217,106658467,106658342
chr5,106663253,106663503,106663378
chr5,106663560,106663810,106663685
chr5,106675849,106676099,106675974
chr5,106676885,106677135,106677010
chr5,106693100,106693350,106693225
chr5,106695891,106696141,106696016
chr5,106696198,106696448,106696323
chr5,106696494,106696744,106696619
chr5,106709625,106709875,106709750
chr5,106711458,106711708,106711583
chr5,106802510,106802760,106802635
chr5,106803175,106803425,106803300
chr5,106808736,106808986,106808861
chr5,106816442,106816692,106816567
chr5,106825353,106825603,106825478
chr5,106860458,106860708,106860583
chr5,106885728,106885978,106885853
chr5,106925725,106925975,106925850
chr5,106929000,106929250,106929125
chr5,106964150,106964400,106964275
chr5,106964425,106964675,106964550
chr5,106964795,106965045,106964920
chr5,106982349,106982599,106982474
chr5,106982640,106982890,106982765
chr5,106990728,106990978,106990853
chr5,106995951,106996201,106996076
chr5,107008793,107009043,107008918
chr5,107013423,107013673,107013548
chr5,107015348,107015598,107015473
chr5,107015800,107016050,107015925
chr5,107061755,107062005,107061880
chr5,107078421,107078671,107078546
chr5,107079203,107079453,107079328
chr5,107079960,107080210,107080085
chr5,107101204,107101454,107101329
chr5,107141231,107141481,107141356
chr5,107148286,107148536,107148411
chr5,107162425,107162675,107162550
chr5,107164181,107164431,107164306
chr5,107165426,107165676,107165551
chr5,107165854,107166104,107165979
chr5,107177337,107177587,107177462
chr5,107177798,107178048,107177923
chr5,107186426,107186676,107186551
chr5,107201096,107201346,107201221
chr5,107201545,107201795,107201670
chr5,107202021,107202271,107202146
chr5,107209773,107210023,107209898
chr5,107219971,107220221,107220096
chr5,107223170,107223420,107223295
chr5,107259558,107259808,107259683
chr5,107264793,107265043,107264918
chr5,107279264,107279514,107279389
chr5,107282378,107282628,107282503
chr5,107283808,107284058,107283933
chr5,107287254,107287504,107287379
chr5,107288415,107288665,107288540
chr5,107289252,107289502,107289377
chr5,107289548,107289798,107289673
chr5,107294988,107295238,107295113
chr5,107295261,107295511,107295386
chr5,107303310,107303560,107303435
chr5,107320787,107321037,107320912
chr5,107359431,107359681,107359556
chr5,107369573,107369823,107369698
chr5,107372781,107373031,107372906
chr5,107402360,107402610,107402485
chr5,107403218,107403468,107403343
chr5,107403573,107403823,107403698
chr5,107437727,107437977,107437852
chr5,107438061,107438311,107438186
chr5,107497414,107497664,107497539
chr5,107513638,107513888,107513763
chr5,107524382,107524632,107524507
chr5,107528957,107529207,107529082
chr5,107546012,107546262,107546137
chr5,107554428,107554678,107554553
chr5,107597279,107597529,107597404
chr5,107597651,107597901,107597776
chr5,107611268,107611518,107611393
chr5,107638429,107638679,107638554
chr5,107645997,107646247,107646122
chr5,107648832,107649082,107648957
chr5,107650479,107650729,107650604
chr5,107651132,107651382,107651257
chr5,107684459,107684709,107684584
chr5,107687887,107688137,107688012
chr5,107703380,107703630,107703505
chr5,107717897,107718147,107718022
chr5,107718150,107718400,107718275
chr5,107724023,107724273,107724148
chr5,107725338,107725588,107725463
chr5,107725834,107726084,107725959
chr5,107731363,107731613,107731488
chr5,107739074,107739324,107739199
chr5,107749104,107749354,107749229
chr5,107749440,107749690,107749565
chr5,107754044,107754294,107754169
chr5,107754851,107755101,107754976
chr5,107756052,107756302,107756177
chr5,107772550,107772800,107772675
chr5,107774378,107774628,107774503
chr5,107776844,107777094,107776969
chr5,107777509,107777759,107777634
chr5,107778782,107779032,107778907
chr5,107782436,107782686,107782561
chr5,107787741,107787991,107787866
chr5,107788113,107788363,107788238
chr5,107794034,107794284,107794159
chr5,107840608,107840858,107840733
chr5,107868341,107868591,107868466
chr5,107868940,107869190,107869065
chr5,107891593,107891843,107891718
chr5,107900390,107900640,107900515
chr5,107901039,107901289,107901164
chr5,107921455,107921705,107921580
chr5,107925958,107926208,107926083
chr5,107926609,107926859,107926734
chr5,107932589,107932839,107932714
chr5,107941295,107941545,107941420
chr5,107946532,107946782,107946657
chr5,107950682,107950932,107950807
chr5,107960786,107961036,107960911
chr5,107961457,107961707,107961582
chr5,107966905,107967155,107967030
chr5,107971138,107971388,107971263
chr5,107977657,107977907,107977782
chr5,107978331,107978581,107978456
chr5,107980047,107980297,107980172
chr5,107986210,107986460,107986335
chr5,107986659,107986909,107986784
chr5,107987112,107987362,107987237
chr5,107987762,107988012,107987887
chr5,108001020,108001270,108001145
chr5,108005179,108005429,108005304
chr5,108034238,108034488,108034363
chr5,108065471,108065721,108065596
chr5,108076494,108076744,108076619
chr5,108082480,108082730,108082605
chr5,108132528,108132778,108132653
chr5,108163770,108164020,108163895
chr5,108246304,108246554,108246429
chr5,108252580,108252830,108252705
chr5,108268410,108268660,108268535
chr5,108268682,108268932,108268807
chr5,108312445,108312695,108312570
chr5,108427246,108427496,108427371
chr5,108434295,108434545,108434420
chr5,108461012,108461262,108461137
chr5,108466195,108466445,108466320
chr5,108485314,108485564,108485439
chr5,108628983,108629233,108629108
chr5,108629642,108629892,108629767
chr5,108651915,108652165,108652040
chr5,108660677,108660927,108660802
chr5,108668985,108669235,108669110
chr5,108669281,108669531,108669406
chr5,108670862,108671112,108670987
chr5,108691233,108691483,108691358
chr5,108692307,108692557,108692432
chr5,108693972,108694222,108694097
chr5,108726923,108727173,108727048
chr5,108743887,108744137,108744012
chr5,109506783,109507033,109506908
chr5,109548783,109549033,109548908
chr5,109556768,109557018,109556893
chr5,109557220,109557470,109557345
chr5,109557576,109557826,109557701
chr5,109557920,109558170,109558045
chr5,109558384,109558634,109558509
chr5,109558930,109559180,109559055
chr5,109596732,109596982,109596857
chr5,109601138,109601388,109601263
chr5,109602668,109602918,109602793
chr5,109690720,109690970,109690845
chr5,109691013,109691263,109691138
chr5,109751554,109751804,109751679
chr5,109751855,109752105,109751980
chr5,109796150,109796400,109796275
chr5,109796439,109796689,109796564
chr5,109844983,109845233,109845108
chr5,109861318,109861568,109861443
chr5,109866250,109866500,109866375
chr5,109866547,109866797,109866672
chr5,109923225,109923475,109923350
chr5,109923514,109923764,109923639
chr5,109996115,109996365,109996240
chr5,110023867,110024117,110023992
chr5,110057959,110058209,110058084
chr5,110058212,110058462,110058337
chr5,110094348,110094598,110094473
chr5,110094598,110094848,110094723
chr5,110101047,110101297,110101172
chr5,110101757,110102007,110101882
chr5,110107423,110107673,110107548
chr5,110108162,110108412,110108287
chr5,110109965,110110215,110110090
chr5,110135559,110135809,110135684
chr5,110135854,110136104,110135979
chr5,110176408,110176658,110176533
chr5,110176784,110177034,110176909
chr5,110203571,110203821,110203696
chr5,110204833,110205083,110204958
chr5,110220395,110220645,110220520
chr5,110230730,110230980,110230855
chr5,110231125,110231375,110231250
chr5,110269729,110269979,110269854
chr5,110284601,110284851,110284726
chr5,110286082,110286332,110286207
chr5,110286447,110286697,110286572
chr5,110357566,110357816,110357691
chr5,110363106,110363356,110363231
chr5,110376873,110377123,110376998
chr5,110387042,110387292,110387167
chr5,110429131,110429381,110429256
chr5,110434861,110435111,110434986
chr5,110448400,110448650,110448525
chr5,110448778,110449028,110448903
chr5,110493866,110494116,110493991
chr5,110514721,110514971,110514846
chr5,110515795,110516045,110515920
chr5,110583239,110583489,110583364
chr5,110594510,110594760,110594635
chr5,110595489,110595739,110595614
chr5,110639559,110639809,110639684
chr5,110653314,110653564,110653439
chr5,110770658,110770908,110770783
chr5,110770975,110771225,110771100
chr5,110780124,110780374,110780249
chr5,110780515,110780765,110780640
chr5,110786524,110786774,110786649
chr5,110788734,110788984,110788859
chr5,110810141,110810391,110810266
chr5,110839438,110839688,110839563
chr5,110839774,110840024,110839899
chr5,110879745,110879995,110879870
chr5,110978478,110978728,110978603
chr5,110980032,110980282,110980157
chr5,111006283,111006533,111006408
chr5,111039865,111040115,111039990
chr5,111057272,111057522,111057397
chr5,111058947,111059197,111059072
chr5,111059386,111059636,111059511
chr5,111096779,111097029,111096904
chr5,111102044,111102294,111102169
chr5,111102528,111102778,111102653
chr5,111115772,111116022,111115897
chr5,111119846,111120096,111119971
chr5,111123348,111123598,111123473
chr5,111141695,111141945,111141820
chr5,111150671,111150921,111150796
chr5,111159403,111159653,111159528
chr5,111159687,111159937,111159812
chr5,111160037,111160287,111160162
chr5,111172942,111173192,111173067
chr5,111176468,111176718,111176593
chr5,111178206,111178456,111178331
chr5,111178566,111178816,111178691
chr5,111195978,111196228,111196103
chr5,111200231,111200481,111200356
chr5,111208638,111208888,111208763
chr5,111261255,111261505,111261380
chr5,111262172,111262422,111262297
chr5,111262881,111263131,111263006
chr5,111330464,111330714,111330589
chr5,111414250,111414500,111414375
chr5,111489078,111489328,111489203
chr5,111509114,111509364,111509239
chr5,111510210,111510460,111510335
chr5,111531653,111531903,111531778
chr5,111553513,111553763,111553638
chr5,111842524,111842774,111842649
chr5,111893053,111893303,111893178
chr5,111893991,111894241,111894116
chr5,111905390,111905640,111905515
chr5,112012557,112012807,112012682
chr5,112153818,112154068,112153943
chr5,112214449,112214699,112214574
chr5,112240789,112241039,112240914
chr5,112242438,112242688,112242563
chr5,112253327,112253577,112253452
chr5,112270970,112271220,112271095
chr5,112273719,112273969,112273844
chr5,112276245,112276495,112276370
chr5,112276641,112276891,112276766
chr5,112286637,112286887,112286762
chr5,112287017,112287267,112287142
chr5,112297309,112297559,112297434
chr5,112298585,112298835,112298710
chr5,112325265,112325515,112325390
chr5,112326245,112326495,112326370
chr5,112335627,112335877,112335752
chr5,112343398,112343648,112343523
chr5,112429079,112429329,112429204
chr5,112431162,112431412,112431287
chr5,112433023,112433273,112433148
chr5,113035163,113035413,113035288
chr5,113109714,113109964,113109839
chr5,113114299,113114549,113114424
chr5,113138380,113138630,113138505
chr5,113138744,113138994,113138869
chr5,113155214,113155464,113155339
chr5,113173390,113173640,113173515
chr5,113471480,113471730,113471605
chr5,113538921,113539171,113539046
chr5,113539359,113539609,113539484
chr5,113539648,113539898,113539773
chr5,113643531,113643781,113643656
chr5,113735552,113735802,113735677
chr5,113771775,113772025,113771900
chr5,113772526,113772776,113772651
chr5,113773698,113773948,113773823
chr5,113814419,113814669,113814544
chr5,113815808,113816058,113815933
chr5,113824314,113824564,113824439
chr5,113825656,113825906,113825781
chr5,113827924,113828174,113828049
chr5,113830351,113830601,113830476
chr5,113832577,113832827,113832702
chr5,113841942,113842192,113842067
chr5,113844777,113845027,113844902
chr5,113854544,113854794,113854669
chr5,113859007,113859257,113859132
chr5,113873073,113873323,113873198
chr5,113899604,113899854,113899729
chr5,113908023,113908273,113908148
chr5,113908801,113909051,113908926
chr5,113909092,113909342,113909217
chr5,113954550,113954800,113954675
chr5,113956557,113956807,113956682
chr5,113985782,113986032,113985907
chr5,113992399,113992649,113992524
chr5,113993519,113993769,113993644
chr5,113999459,113999709,113999584
chr5,114100110,114100360,114100235
chr5,114128136,114128386,114128261
chr5,114130669,114130919,114130794
chr5,114130980,114131230,114131105
chr5,114175652,114175902,114175777
chr5,114199196,114199446,114199321
chr5,114199497,114199747,114199622
chr5,114315100,114315350,114315225
chr5,114323116,114323366,114323241
chr5,114323879,114324129,114324004
chr5,114356606,114356856,114356731
chr5,114378217,114378467,114378342
chr5,114380339,114380589,114380464
chr5,114439991,114440241,114440116
chr5,114444053,114444303,114444178
chr5,114461319,114461569,114461444
chr5,114505316,114505566,114505441
chr5,114512785,114513035,114512910
chr5,114566997,114567247,114567122
chr5,114567265,114567515,114567390
chr5,114567703,114567953,114567828
chr5,114620335,114620585,114620460
chr5,114639446,114639696,114639571
chr5,114667472,114667722,114667597
chr5,114680967,114681217,114681092
chr5,114690933,114691183,114691058
chr5,114707592,114707842,114707717
chr5,114709417,114709667,114709542
chr5,114772884,114773134,114773009
chr5,114773316,114773566,114773441
chr5,114774538,114774788,114774663
chr5,114783489,114783739,114783614
chr5,114806140,114806390,114806265
chr5,114813403,114813653,114813528
chr5,114813807,114814057,114813932
chr5,114823072,114823322,114823197
chr5,114826255,114826505,114826380
chr5,114897290,114897540,114897415
chr5,114942057,114942307,114942182
chr5,114965704,114965954,114965829
chr5,115010858,115011108,115010983
chr5,115093105,115093355,115093230
chr5,115119174,115119424,115119299
chr5,115125212,115125462,115125337
chr5,115132438,115132688,115132563
chr5,115132705,115132955,115132830
chr5,115134853,115135103,115134978
chr5,115150961,115151211,115151086
chr5,115151491,115151741,115151616
chr5,115158134,115158384,115158259
chr5,115158689,115158939,115158814
chr5,115167459,115167709,115167584
chr5,115187229,115187479,115187354
chr5,115194334,115194584,115194459
chr5,115235288,115235538,115235413
chr5,115235941,115236191,115236066
chr5,115237904,115238154,115238029
chr5,115272757,115273007,115272882
chr5,115279572,115279822,115279697
chr5,115300830,115301080,115300955
chr5,115326871,115327121,115326996
chr5,115347670,115347920,115347795
chr5,115348893,115349143,115349018
chr5,115484331,115484581,115484456
chr5,115488883,115489133,115489008
chr5,115506420,115506670,115506545
chr5,115516207,115516457,115516332
chr5,115516712,115516962,115516837
chr5,115521873,115522123,115521998
chr5,115534877,115535127,115535002
chr5,115559250,115559500,115559375
chr5,115565097,115565347,115565222
chr5,115631819,115632069,115631944
chr5,115635624,115635874,115635749
chr5,115652929,115653179,115653054
chr5,115674460,115674710,115674585
chr5,115693377,115693627,115693502
chr5,115710245,115710495,115710370
chr5,115711555,115711805,115711680
chr5,115712110,115712360,115712235
chr5,115716476,115716726,115716601
chr5,115717134,115717384,115717259
chr5,115732282,115732532,115732407
chr5,115732554,115732804,115732679
chr5,115754854,115755104,115754979
chr5,115760872,115761122,115760997
chr5,115790520,115790770,115790645
chr5,115845041,115845291,115845166
chr5,116024385,116024635,116024510
chr5,116029143,116029393,116029268
chr5,116288897,116289147,116289022
chr5,116380461,116380711,116380586
chr5,116381190,116381440,116381315
chr5,117115864,117116114,117115989
chr5,117116167,117116417,117116292
chr5,117119854,117120104,117119979
chr5,117120183,117120433,117120308
chr5,117133464,117133714,117133589
chr5,117134072,117134322,117134197
chr5,117135873,117136123,117135998
chr5,117138733,117138983,117138858
chr5,117143949,117144199,117144074
chr5,117148406,117148656,117148531
chr5,117182540,117182790,117182665
chr5,117287224,117287474,117287349
chr5,117287550,117287800,117287675
chr5,117305053,117305303,117305178
chr5,117307699,117307949,117307824
chr5,117318938,117319188,117319063
chr5,117357190,117357440,117357315
chr5,117357971,117358221,117358096
chr5,117388425,117388675,117388550
chr5,117388941,117389191,117389066
chr5,117413509,117413759,117413634
chr5,117481721,117481971,117481846
chr5,117494076,117494326,117494201
chr5,117509650,117509900,117509775
chr5,117510082,117510332,117510207
chr5,117510864,117511114,117510989
chr5,117714636,117714886,117714761
chr5,117891703,117891953,117891828
chr5,117932969,117933219,117933094
chr5,117946672,117946922,117946797
chr5,117953945,117954195,117954070
chr5,117976617,117976867,117976742
chr5,117977197,117977447,117977322
chr5,117977861,117978111,117977986
chr5,118002125,118002375,118002250
chr5,118004689,118004939,118004814
chr5,118027671,118027921,118027796
chr5,118028756,118029006,118028881
chr5,118029577,118029827,118029702
chr5,118036915,118037165,118037040
chr5,118037786,118038036,118037911
chr5,118045411,118045661,118045536
chr5,118047208,118047458,118047333
chr5,118048497,118048747,118048622
chr5,118050769,118051019,118050894
chr5,118066889,118067139,118067014
chr5,118069389,118069639,118069514
chr5,118081882,118082132,118082007
chr5,118093388,118093638,118093513
chr5,118122016,118122266,118122141
chr5,118155303,118155553,118155428
chr5,118171225,118171475,118171350
chr5,118172361,118172611,118172486
chr5,118245018,118245268,118245143
chr5,118269056,118269306,118269181
chr5,118326883,118327133,118327008
chr5,118327179,118327429,118327304
chr5,118359665,118359915,118359790
chr5,118360073,118360323,118360198
chr5,118376029,118376279,118376154
chr5,118413452,118413702,118413577
chr5,118465014,118465264,118465139
chr5,118478097,118478347,118478222
chr5,118482621,118482871,118482746
chr5,118513943,118514193,118514068
chr5,118559990,118560240,118560115
chr5,118560861,118561111,118560986
chr5,118563790,118564040,118563915
chr5,118569228,118569478,118569353
chr5,118574367,118574617,118574492
chr5,118589224,118589474,118589349
chr5,118590902,118591152,118591027
chr5,118592158,118592408,118592283
chr5,118594916,118595166,118595041
chr5,118601533,118601783,118601658
chr5,118606743,118606993,118606868
chr5,118614604,118614854,118614729
chr5,118620414,118620664,118620539
chr5,118633100,118633350,118633225
chr5,118636401,118636651,118636526
chr5,118645189,118645439,118645314
chr5,118655072,118655322,118655197
chr5,118674497,118674747,118674622
chr5,118678793,118679043,118678918
chr5,118691715,118691965,118691840
chr5,118708322,118708572,118708447
chr5,118709983,118710233,118710108
chr5,118737566,118737816,118737691
chr5,119348456,119348706,119348581
chr5,119359735,119359985,119359860
chr5,119973026,119973276,119973151
chr5,120024168,120024418,120024293
chr5,120088640,120088890,120088765
chr5,120116368,120116618,120116493
chr5,120134074,120134324,120134199
chr5,120511025,120511275,120511150
chr5,120564049,120564299,120564174
chr5,120577909,120578159,120578034
chr5,120578798,120579048,120578923
chr5,120583556,120583806,120583681
chr5,120587576,120587826,120587701
chr5,120588605,120588855,120588730
chr5,120588872,120589122,120588997
chr5,120604922,120605172,120605047
chr5,120605780,120606030,120605905
chr5,120620786,120621036,120620911
chr5,120621233,120621483,120621358
chr5,120622477,120622727,120622602
chr5,120648256,120648506,120648381
chr5,120648639,120648889,120648764
chr5,120649134,120649384,120649259
chr5,120673708,120673958,120673833
chr5,120677586,120677836,120677711
chr5,120679699,120679949,120679824
chr5,120685689,120685939,120685814
chr5,120688405,120688655,120688530
chr5,120697015,120697265,120697140
chr5,120711519,120711769,120711644
chr5,120714378,120714628,120714503
chr5,120742191,120742441,120742316
chr5,120775336,120775586,120775461
chr5,120775669,120775919,120775794
chr5,120777601,120777851,120777726
chr5,120812442,120812692,120812567
chr5,120831096,120831346,120831221
chr5,121106998,121107248,121107123
chr5,121111601,121111851,121111726
chr5,121191254,121191504,121191379
chr5,121204367,121204617,121204492
chr5,121220081,121220331,121220206
chr5,121230903,121231153,121231028
chr5,121267083,121267333,121267208
chr5,121341266,121341516,121341391
chr5,121385490,121385740,121385615
chr5,121385773,121386023,121385898
chr5,121397810,121398060,121397935
chr5,121452276,121452526,121452401
chr5,121452560,121452810,121452685
chr5,121545869,121546119,121545994
chr5,121564456,121564706,121564581
chr5,121593509,121593759,121593634
chr5,121593961,121594211,121594086
chr5,121601996,121602246,121602121
chr5,121660471,121660721,121660596
chr5,121819640,121819890,121819765
chr5,121836881,121837131,121837006
chr5,121842859,121843109,121842984
chr5,121848023,121848273,121848148
chr5,121848842,121849092,121848967
chr5,122088969,122089219,122089094
chr5,122131098,122131348,122131223
chr5,122131799,122132049,122131924
chr5,122145351,122145601,122145476
chr5,122157979,122158229,122158104
chr5,122209700,122209950,122209825
chr5,122218886,122219136,122219011
chr5,122220245,122220495,122220370
chr5,122233786,122234036,122233911
chr5,122234651,122234901,122234776
chr5,122258047,122258297,122258172
chr5,122258404,122258654,122258529
chr5,122262171,122262421,122262296
chr5,122264381,122264631,122264506
chr5,122274773,122275023,122274898
chr5,122284130,122284380,122284255
chr5,122288461,122288711,122288586
chr5,122291195,122291445,122291320
chr5,122310737,122310987,122310862
chr5,122318138,122318388,122318263
chr5,122343870,122344120,122343995
chr5,122344310,122344560,122344435
chr5,122354074,122354324,122354199
chr5,122372205,122372455,122372330
chr5,122379848,122380098,122379973
chr5,122391774,122392024,122391899
